Article Number, Topic Feature, Tf-Idf, Sentence Position Feature, Class
39, 0.2, 0.1581505271290084, 0.6923076923076923, 1
39, 0.0, 0.1431076834030069, 0.5384615384615384, 0
39, 0.0, 0.4298122098251139, 0.38461538461538464, 0
39, 0.8, 0.3257046224073386, 0.23076923076923078, 0
39, 0.0, 0.193077790645928, 0.07692307692307693, 1
39, 0.16666666666666666, 0.3279493668420308, 0.23076923076923078, 1
39, 0.0, 0.36972929453026077, 0.38461538461538464, 0
39, 0.0, 0.732915087079611, 0.5384615384615384, 0
39, 0.08333333333333333, 0.1736017275954591, 0.6923076923076923, 0
39, 0.0, 0.6412373393653842, 0.8461538461538461, 0
39, 0.0, 0.4575380970475117, 1.0, 0
40, 0.0, 0.246709693834346, 1.0, 1
40, 0.0, 0.4713400827807628, 0.875, 0
40, 0.25, 0.30325189149497606, 0.75, 0
40, 0.0, 0.29058110686659594, 0.625, 1
40, 0.0, 0.3677923815216036, 0.5, 1
40, 0.0, 0.21860628609478697, 0.375, 1
40, 0.3333333333333333, 0.4043358553266347, 0.25, 0
40, 0.2, 0.5545177444479562, 0.125, 0
40, 0.6666666666666666, 0.8471798873510442, 0.125, 0
40, 0.0, 0.24547833392049867, 0.25, 0
40, 0.0, 0.46209812037329684, 0.375, 0
40, 0.1, 0.22756073922821812, 0.5, 1
40, 0.0, 0.45512147845643625, 0.625, 0
40, 0.0, 0.9241962407465937, 0.75, 0
40, 0.0, 0.9241962407465937, 0.875, 0
40, 0.0, 0.6498254817749487, 1.0, 0
41, 0.3333333333333333, 0.16612995145597798, 1.0, 1
41, 0.0, 0.28890648440354716, 0.8181818181818182, 0
41, 0.07692307692307693, 0.17625055730922445, 0.6363636363636364, 1
41, 0.0, 0.09148863938062719, 0.45454545454545453, 1
41, 0.21428571428571427, 0.1500594425296812, 0.2727272727272727, 0
41, 0.2, 0.3686755056700829, 0.09090909090909091, 0
41, 0.1, 0.22592658366863821, 0.2727272727272727, 1
41, 0.058823529411764705, 0.12666206420142775, 0.45454545454545453, 0
41, 0.14285714285714285, 0.27182716340385443, 0.6363636363636364, 0
41, 0.2857142857142857, 0.25768130257610045, 0.8181818181818182, 0
41, 0.16666666666666666, 0.3033787703886249, 1.0, 0
42, 0.0, 1.1989476363991853, 1.0, 0
42, 0.0, 0.2392493933043605, 0.8181818181818182, 0
42, 0.0, 0.19414604536515873, 0.6363636363636364, 1
42, 0.2, 0.4518531673372763, 0.45454545454545453, 0
42, 0.0, 0.20080501205869625, 0.2727272727272727, 0
42, 0.1111111111111111, 0.11109591676993351, 0.09090909090909091, 1
42, 0.0, 0.19651971574135046, 0.2727272727272727, 0
42, 0.0, 0.28412468203973756, 0.45454545454545453, 0
42, 0.0, 0.168127743625782, 0.6363636363636364, 0
42, 0.0, 0.22592658366863821, 0.8181818181818182, 0
42, 0.0, 0.15850069945133835, 1.0, 1
43, 0.2, 0.08379617296621288, 1.0, 1
43, 0.1, 0.16301089227305496, 0.8181818181818182, 0
43, 0.0, 0.24656320423149675, 0.6363636363636364, 1
43, 0.2, 0.18603674320299543, 0.45454545454545453, 0
43, 0.2, 0.13633861020723542, 0.2727272727272727, 0
43, 0.0, 0.10932010150788549, 0.09090909090909091, 1
43, 0.0, 0.5308105501578357, 0.2727272727272727, 0
43, 0.0, 0.6772303921918891, 0.45454545454545453, 0
43, 0.2857142857142857, 0.2000112365198026, 0.6363636363636364, 0
43, 0.15384615384615385, 0.12904364551556438, 0.8181818181818182, 0
43, 0.2, 0.11597040450649393, 1.0, 1
44, 0.07142857142857142, 0.13477509419522204, 1.0, 1
44, 0.0, 0.24431232081428744, 0.8181818181818182, 0
44, 0.0, 0.7992984242661235, 0.6363636363636364, 0
44, 0.08333333333333333, 0.17902090972240595, 0.45454545454545453, 1
44, 0.14285714285714285, 0.24485255442462342, 0.2727272727272727, 0
44, 0.0, 0.47957905455967414, 0.09090909090909091, 0
44, 0.07142857142857142, 0.15392518590568893, 0.2727272727272727, 1
44, 0.0, 0.5994738181995927, 0.45454545454545453, 0
44, 0.0, 0.14137576003829283, 0.6363636363636364, 1
44, 0.0, 0.38286532427460973, 0.8181818181818182, 0
44, 0.2, 0.41520153806231014, 1.0, 0
45, 0.35714285714285715, 0.13204124306745277, 1.0, 0
45, 0.0, 0.17462579490375382, 0.8, 0
45, 0.05263157894736842, 0.09894468884382084, 0.6, 1
45, 0.0, 0.1301390267683685, 0.4, 1
45, 0.125, 0.12337447701514437, 0.2, 0
45, 0.0, 0.11734853852013016, 0.2, 1
45, 0.0625, 0.12608208318920666, 0.4, 0
45, 0.0, 0.15661461719599334, 0.6, 0
45, 0.1111111111111111, 0.22161329771242752, 0.8, 0
45, 0.16666666666666666, 0.32600191711901216, 1.0, 0
46, 0.3076923076923077, 0.13088034383059838, 1.0, 1
46, 0.2857142857142857, 0.24142064437059463, 0.7142857142857143, 0
46, 0.0, 0.19909749358491266, 0.42857142857142855, 0
46, 0.037037037037037035, 0.06921828872813941, 0.14285714285714285, 1
46, 0.05263157894736842, 0.09745300100504957, 0.42857142857142855, 0
46, 0.05555555555555555, 0.10382743309220911, 0.7142857142857143, 0
46, 0.0, 0.277987164150759, 1.0, 0
47, 0.5, 0.22212957372137587, 1.0, 1
47, 0.125, 0.23929539073181505, 0.8333333333333334, 0
47, 0.0, 0.14920161047220634, 0.6666666666666666, 0
47, 0.03333333333333333, 0.07069638182386254, 0.5, 1
47, 0.0, 0.15530666561175005, 0.3333333333333333, 1
47, 0.16666666666666666, 0.31460891556310805, 0.16666666666666666, 1
47, 0.3333333333333333, 0.5522014777306667, 0.16666666666666666, 0
47, 0.0, 0.31842014447526423, 0.3333333333333333, 0
47, 0.0, 0.23686550639190193, 0.5, 0
47, 0.1, 0.21671012667532058, 0.6666666666666666, 0
47, 0.14285714285714285, 0.2735788265704434, 0.8333333333333334, 0
47, 0.0, 0.2418712484673114, 1.0, 0
48, 0.2631578947368421, 0.10780116468149964, 1.0, 1
48, 0.0, 0.2500798180006097, 0.8181818181818182, 0
48, 0.0, 0.19702286608967653, 0.6363636363636364, 0
48, 0.0, 0.15152720820545557, 0.45454545454545453, 1
48, 0.0, 0.3498781157656157, 0.2727272727272727, 1
48, 0.0, 0.5308105501578357, 0.09090909090909091, 0
48, 0.0, 0.34987811576561584, 0.2727272727272727, 0
48, 0.0, 0.1254999989833376, 0.45454545454545453, 1
48, 0.0, 0.1403168787292504, 0.6363636363636364, 0
48, 0.0, 0.31136993906784105, 0.8181818181818182, 0
48, 0.0, 0.5128304206295995, 1.0, 0
49, 0.5555555555555556, 0.19054012098540715, 1.0, 0
49, 0.14285714285714285, 0.24969544249525105, 0.7142857142857143, 0
49, 0.0, 0.02385062384171188, 0.42857142857142855, 1
49, 0.0, 0.13327954565372363, 0.14285714285714285, 0
49, 0.25, 0.4431558384788318, 0.42857142857142855, 0
49, 0.0, 0.06674605107325342, 0.7142857142857143, 1
49, 0.0, 0.2215779192394159, 1.0, 0
50, 0.13636363636363635, 0.047729098884848324, 1.0, 1
50, 0.21428571428571427, 0.09814435667384222, 0.6, 0
50, 0.0, 0.1795188896617642, 0.2, 0
50, 0.1, 0.057650154664365814, 0.6, 1
50, 0.29411764705882354, 0.07227181250874545, 1.0, 0
51, 0.0, 0.3453717225691932, 1.0, 0
51, 0.0, 0.4551214784564362, 0.875, 0
51, 0.26666666666666666, 0.1460693313723076, 0.75, 0
51, 0.0, 0.09988058330985322, 0.625, 1
51, 0.045454545454545456, 0.10897463686713511, 0.5, 1
51, 0.0, 0.12029827100627148, 0.375, 0
51, 0.05263157894736842, 0.12176164666960756, 0.25, 1
51, 0.0, 0.3357431655837235, 0.125, 0
51, 0.0, 0.22650713407163986, 0.125, 1
51, 0.0, 0.8471798873510442, 0.25, 0
51, 0.0, 0.49014022795059226, 0.375, 0
51, 0.0, 0.49014022795059226, 0.5, 0
51, 0.0, 0.9241962407465937, 0.625, 0
51, 0.0, 0.44361419555836495, 0.75, 1
51, 0.1, 0.2334386058772393, 0.875, 1
51, 0.0, 0.14010456243919933, 1.0, 0
52, 0.36363636363636365, 0.15856285965077735, 1.0, 0
52, 0.3333333333333333, 0.16293591761638967, 0.8333333333333334, 1
52, 0.0, 0.17644307572459178, 0.6666666666666666, 0
52, 0.0, 0.08190753747146737, 0.5, 1
52, 0.07692307692307693, 0.1617394860808758, 0.3333333333333333, 1
52, 0.0, 0.46591999683525004, 0.16666666666666666, 0
52, 0.0, 2.4849066497880004, 0.16666666666666666, 0
52, 0.2, 0.2057240037886395, 0.3333333333333333, 0
52, 0.0, 0.4090923468641513, 0.5, 0
52, 0.0, 0.2934475142130608, 0.6666666666666666, 1
52, 0.0, 0.28425736011665864, 0.8333333333333334, 0
52, 0.0, 0.6212266624470001, 1.0, 0
53, 0.0, 0.18653014225476697, 1.0, 1
53, 0.0, 0.26824276037281813, 0.8888888888888888, 0
53, 0.0, 0.3116393786378339, 0.7777777777777778, 0
53, 0.0, 1.271899083808096, 0.6666666666666666, 0
53, 0.0, 2.8903717578961645, 0.5555555555555556, 0
53, 0.0, 0.3396356203445223, 0.4444444444444444, 1
53, 0.0, 0.33330022803033227, 0.3333333333333333, 0
53, 0.0, 0.3659187186179409, 0.2222222222222222, 0
53, 0.0, 0.2706049538128812, 0.1111111111111111, 0
53, 0.0, 0.16653098816441028, 0.1111111111111111, 1
53, 0.0, 0.35046604504077145, 0.2222222222222222, 1
53, 0.09090909090909091, 0.23984711251750437, 0.3333333333333333, 1
53, 0.0, 0.5780743515792329, 0.4444444444444444, 0
53, 0.3333333333333333, 0.46247453796714005, 0.5555555555555556, 0
53, 0.16666666666666666, 0.43195752994858144, 0.6666666666666666, 0
53, 0.0, 0.22079228706151252, 0.7777777777777778, 0
53, 0.0, 0.19470724243649107, 0.8888888888888888, 0
53, 0.0, 0.2864919112560511, 1.0, 0
54, 0.0, 0.32348113613467894, 1.0, 0
54, 0.0, 0.2682427603728182, 0.8888888888888888, 1
54, 0.16666666666666666, 0.3168704542154834, 0.7777777777777778, 0
54, 0.0, 0.26824276037281813, 0.6666666666666666, 1
54, 0.2, 0.32917130085637825, 0.5555555555555556, 0
54, 0.0, 0.3116393786378339, 0.4444444444444444, 0
54, 0.5, 0.21972245773362195, 0.3333333333333333, 0
54, 0.2, 0.45824506063707326, 0.2222222222222222, 0
54, 0.1, 0.18874478821119958, 0.1111111111111111, 1
54, 0.1111111111111111, 0.25158711380118803, 0.1111111111111111, 1
54, 0.0, 0.550348464356835, 0.2222222222222222, 0
54, 0.14285714285714285, 0.3307602166232245, 0.3333333333333333, 0
54, 0.0, 0.25849595068927966, 0.4444444444444444, 0
54, 0.23076923076923078, 0.1397032814364674, 0.5555555555555556, 1
54, 0.0, 0.29146856638133517, 0.6666666666666666, 0
54, 0.0, 0.31797477095202403, 0.7777777777777778, 0
54, 0.3333333333333333, 0.18310204811135164, 0.8888888888888888, 1
54, 0.16666666666666666, 0.2591081891688212, 1.0, 0
55, 0.42857142857142855, 0.24993662530715158, 1.0, 0
55, 0.1, 0.09475958682489241, 0.8, 1
55, 0.0, 0.1894813262871882, 0.6, 0
55, 0.0, 0.3147389974493409, 0.4, 0
55, 0.0, 0.1980386988866937, 0.2, 0
55, 0.0, 0.10025264826823295, 0.2, 1
55, 0.0, 0.22516492823652356, 0.4, 0
55, 0.1111111111111111, 0.18592969576309215, 0.6, 0
55, 0.0, 0.2050953074023308, 0.8, 0
55, 0.09090909090909091, 0.17063061814719244, 1.0, 1
56, 0.5454545454545454, 0.22341107472593283, 1.0, 1
56, 0.0, 0.21670917211257468, 0.875, 0
56, 0.0, 0.1628313137754541, 0.75, 0
56, 0.0, 0.15364274832607122, 0.625, 0
56, 0.0, 0.20917459295004265, 0.5, 0
56, 0.0, 0.295234257817738, 0.375, 0
56, 0.0, 0.18628711699647083, 0.25, 1
56, 0.07692307692307693, 0.16043211195232887, 0.125, 1
56, 0.0, 0.18502099507429057, 0.125, 0
56, 0.0, 0.3234749929627764, 0.25, 0
56, 0.0, 1.2130075659799042, 0.375, 1
56, 0.0, 0.334946709839275, 0.5, 1
56, 0.0, 0.5811622137331918, 0.625, 1
56, 0.0, 0.2995080409826924, 0.75, 1
56, 0.0, 0.37381884730807613, 0.875, 0
56, 0.0, 0.17907047262322381, 1.0, 0
57, 0.14285714285714285, 0.13971494716018418, 1.0, 1
57, 0.2857142857142857, 0.25588867551074157, 0.8461538461538461, 0
57, 0.125, 0.09860011705370751, 0.6923076923076923, 0
57, 0.0, 0.11129494690851931, 0.5384615384615384, 0
57, 0.0, 0.14078355532865833, 0.38461538461538464, 0
57, 0.10526315789473684, 0.10036652328016081, 0.23076923076923078, 1
57, 0.18181818181818182, 0.152771146832112, 0.07692307692307693, 0
57, 0.0, 0.14792636508076631, 0.23076923076923078, 1
57, 0.2222222222222222, 0.15968143934180465, 0.38461538461538464, 1
57, 0.047619047619047616, 0.10553911099762539, 0.5384615384615384, 1
57, 0.0, 0.554593941795391, 0.6923076923076923, 0
57, 0.1111111111111111, 0.20231493789490548, 0.8461538461538461, 0
57, 0.16666666666666666, 0.15960934550836006, 1.0, 0
58, 0.4166666666666667, 0.15769782083854597, 1.0, 0
58, 0.14285714285714285, 0.333575665097891, 0.8461538461538461, 0
58, 0.0, 0.3057685975026483, 0.6923076923076923, 0
58, 0.15384615384615385, 0.15496879461589538, 0.5384615384615384, 1
58, 0.0, 0.13539044241146173, 0.38461538461538464, 1
58, 0.21428571428571427, 0.15378045922789665, 0.23076923076923078, 0
58, 0.2, 0.44861235499494334, 0.07692307692307693, 0
58, 0.25, 0.16096173493053026, 0.23076923076923078, 1
58, 0.0, 0.8549831191538454, 0.38461538461538464, 0
58, 0.0, 0.5112722430103944, 0.5384615384615384, 0
58, 0.0, 0.3097882449864429, 0.6923076923076923, 0
58, 0.0, 0.388983382879148, 0.8461538461538461, 1
58, 0.0, 0.6412373393653842, 1.0, 0
59, 0.23076923076923078, 0.15297522295904645, 1.0, 1
59, 0.2727272727272727, 0.21807731264844762, 0.8666666666666667, 0
59, 0.0, 0.3502977946630084, 0.7333333333333333, 0
59, 0.1111111111111111, 0.20886088716735665, 0.6, 1
59, 0.0, 0.42599516990459546, 0.4666666666666667, 0
59, 0.2, 0.4055621449539558, 0.3333333333333333, 0
59, 0.0, 0.5217058846638024, 0.2, 0
59, 0.23076923076923078, 0.13347322966908, 0.06666666666666667, 0
59, 0.0, 1.1807383054111187, 0.2, 0
59, 0.0, 1.0793720283840775, 0.3333333333333333, 0
59, 0.0, 0.541610040220442, 0.4666666666666667, 1
59, 0.18181818181818182, 0.2066203344573741, 0.6, 1
59, 0.2, 0.42599516990459546, 0.7333333333333333, 0
59, 0.0, 0.3276758504415271, 0.8666666666666667, 0
59, 0.06666666666666667, 0.15228731269261, 1.0, 1
60, 0.13333333333333333, 0.14316434206650905, 1.0, 1
60, 0.0, 0.3397772115676947, 0.8888888888888888, 0
60, 0.125, 0.2638226474707783, 0.7777777777777778, 0
60, 0.0, 0.15781144448725745, 0.6666666666666666, 0
60, 0.0, 0.12313525729972793, 0.5555555555555556, 1
60, 0.0, 0.4177679292884151, 0.4444444444444444, 1
60, 0.0, 0.28364313693114557, 0.3333333333333333, 0
60, 0.0, 0.8864408992365055, 0.2222222222222222, 0
60, 0.0, 0.2664773199207064, 0.1111111111111111, 0
60, 0.0, 0.3487427445720817, 0.1111111111111111, 1
60, 0.07142857142857142, 0.1796311695842782, 0.2222222222222222, 1
60, 0.08333333333333333, 0.20716965854746083, 0.3333333333333333, 0
60, 0.0, 0.635949541904048, 0.4444444444444444, 0
60, 0.0, 0.43944491546724385, 0.5555555555555556, 0
60, 0.07142857142857142, 0.1516687260978394, 0.6666666666666666, 1
60, 0.0, 0.43051917341467555, 0.7777777777777778, 0
60, 0.0, 0.8864408992365055, 0.8888888888888888, 0
60, 0.0, 2.1972245773362196, 1.0, 0
61, 0.09090909090909091, 0.20356135531918007, 1.0, 1
61, 0.09090909090909091, 0.1887534258214276, 0.8461538461538461, 1
61, 0.125, 0.2601311538872563, 0.6923076923076923, 0
61, 0.0, 0.19085802377454245, 0.5384615384615384, 0
61, 0.07142857142857142, 0.16345964282425318, 0.38461538461538464, 0
61, 0.0, 0.8549831191538454, 0.23076923076923078, 0
61, 0.05263157894736842, 0.11402087204085543, 0.07692307692307693, 1
61, 0.0, 0.2926224279760037, 0.23076923076923078, 0
61, 0.125, 0.11131591185464142, 0.38461538461538464, 1
61, 0.1, 0.21778292563707477, 0.5384615384615384, 0
61, 0.0, 0.3097882449864429, 0.6923076923076923, 0
61, 0.0, 0.37772046320947683, 0.8461538461538461, 0
61, 0.125, 0.29262242797600374, 1.0, 0
62, 0.5, 0.2991017300908686, 1.0, 1
62, 0.14285714285714285, 0.1725426441490247, 0.8666666666666667, 1
62, 0.0, 0.6770125502755525, 0.7333333333333333, 0
62, 0.4, 0.32238448328676234, 0.6, 0
62, 0.1111111111111111, 0.2553527451334069, 0.4666666666666667, 0
62, 0.0, 0.3568639951375307, 0.3333333333333333, 0
62, 0.0, 0.09808692059574256, 0.2, 1
62, 0.0, 0.1085286148408942, 0.06666666666666667, 1
62, 0.0, 0.4015706038162557, 0.2, 1
62, 0.0, 0.46443771392166777, 0.3333333333333333, 0
62, 0.0, 0.6770125502755525, 0.4666666666666667, 0
62, 0.0, 0.5331009819634247, 0.6, 0
62, 0.0, 0.20005363166050405, 0.7333333333333333, 1
62, 0.0, 0.5138841529980442, 0.8666666666666667, 0
62, 0.42857142857142855, 0.2750145404974179, 1.0, 0
63, 0.043478260869565216, 0.09258564304434894, 1.0, 1
63, 0.0, 0.2149404607819571, 0.8181818181818182, 0
63, 0.0, 0.16657813563054447, 0.6363636363636364, 0
63, 0.0, 0.1742073876351841, 0.45454545454545453, 1
63, 0.0, 0.15506367341239408, 0.2727272727272727, 1
63, 0.0, 0.5994738181995927, 0.09090909090909091, 0
63, 0.0, 0.17269594278876108, 0.2727272727272727, 0
63, 0.0, 0.14685225549181194, 0.45454545454545453, 0
63, 0.0, 0.28356928881004956, 0.6363636363636364, 1
63, 0.0, 0.18445348252295163, 0.8181818181818182, 1
63, 0.0, 0.23924939330436054, 1.0, 0
64, 0.0, 0.5257268258774912, 1.0, 0
64, 0.42857142857142855, 0.3417818137264515, 0.9047619047619048, 1
64, 0.1111111111111111, 0.2648155479867047, 0.8095238095238095, 1
64, 0.0, 0.2657402336632634, 0.7142857142857143, 0
64, 0.0, 0.5257268258774912, 0.6190476190476191, 0
64, 0.0, 0.4493451256821136, 0.5238095238095238, 0
64, 0.0, 0.39836525703746745, 0.42857142857142855, 0
64, 0.0, 0.3983652570374674, 0.3333333333333333, 1
64, 0.0, 0.39988704487312904, 0.23809523809523808, 1
64, 0.0, 0.4689122295894624, 0.14285714285714285, 0
64, 0.0, 0.4207859159898778, 0.047619047619047616, 1
64, 0.0, 1.0148408125744743, 0.14285714285714285, 0
64, 0.0, 0.7178089106458592, 0.23809523809523808, 0
64, 0.0, 0.2726717054688628, 0.3333333333333333, 0
64, 0.0, 0.4148232769878999, 0.42857142857142855, 0
64, 0.0, 0.4689122295894624, 0.5238095238095238, 0
64, 0.0, 0.27104627797022895, 0.6190476190476191, 0
64, 0.0, 0.3783483335066159, 0.7142857142857143, 0
64, 0.0, 0.4207859159898778, 0.8095238095238095, 0
64, 0.0, 0.18710546722214388, 0.9047619047619048, 1
64, 0.0, 0.6491456426041022, 1.0, 0
65, 0.16666666666666666, 0.3156762348342797, 1.0, 0
65, 0.0, 0.13118933503914293, 0.8461538461538461, 0
65, 0.2222222222222222, 0.1960634406922313, 0.6923076923076923, 1
65, 0.07692307692307693, 0.1669844832402173, 0.5384615384615384, 1
65, 0.6666666666666666, 0.40772182018327346, 0.38461538461538464, 0
65, 0.06666666666666667, 0.13845800802303812, 0.23076923076923078, 1
65, 0.0, 0.3015630953445471, 0.07692307692307693, 0
65, 0.0, 0.4135936055007873, 0.23076923076923078, 0
65, 0.0, 0.2628738857768613, 0.38461538461538464, 0
65, 0.14285714285714285, 0.28741723451679313, 0.5384615384615384, 0
65, 0.0, 0.22363865330342994, 0.6923076923076923, 0
65, 0.125, 0.21889588311201785, 0.8461538461538461, 0
65, 0.2857142857142857, 0.2477047824952561, 1.0, 1
66, 0.0, 0.2730480065932636, 1.0, 0
66, 0.09090909090909091, 0.18064739893703316, 0.8461538461538461, 0
66, 0.2, 0.4135936055007873, 0.6923076923076923, 0
66, 0.2, 0.17347475764864162, 0.5384615384615384, 1
66, 0.0, 0.29841716310317457, 0.38461538461538464, 0
66, 0.09090909090909091, 0.17364493728094055, 0.23076923076923078, 0
66, 0.1, 0.2137282745559931, 0.07692307692307693, 0
66, 0.16666666666666666, 0.15127935624463398, 0.23076923076923078, 1
66, 0.08333333333333333, 0.1627948289988252, 0.38461538461538464, 0
66, 0.21428571428571427, 0.14232120034266374, 0.5384615384615384, 1
66, 0.25, 0.4509546870076703, 0.6923076923076923, 1
66, 0.25, 0.46058910449687385, 0.8461538461538461, 1
66, 0.0, 0.6412373393653842, 1.0, 1
67, 0.23076923076923078, 0.16139595301038975, 1.0, 1
67, 0.1, 0.23164586924827368, 0.8461538461538461, 0
67, 0.0, 0.3097882449864429, 0.6923076923076923, 0
67, 0.26666666666666666, 0.1237398514764938, 0.5384615384615384, 0
67, 0.06896551724137931, 0.08088873211140149, 0.38461538461538464, 1
67, 0.2222222222222222, 0.22363865330342994, 0.23076923076923078, 0
67, 0.0, 0.15218651631915917, 0.07692307692307693, 1
67, 0.0, 0.18321066839010977, 0.23076923076923078, 1
67, 0.0, 0.4274915595769228, 0.38461538461538464, 0
67, 0.0, 0.3522754759524655, 0.5384615384615384, 0
67, 0.0, 0.17260127276929427, 0.6923076923076923, 0
67, 0.0, 0.4575380970475117, 0.8461538461538461, 0
67, 0.0, 0.4575380970475117, 1.0, 0
68, 0.2, 0.14513425530401403, 1.0, 0
68, 0.3333333333333333, 0.36812691480720194, 0.8666666666666667, 0
68, 0.2857142857142857, 0.3174521229806798, 0.7333333333333333, 0
68, 1.0, 0.4477562267871699, 0.6, 0
68, 0.06666666666666667, 0.158448620964254, 0.4666666666666667, 1
68, 0.0, 0.3868643144431729, 0.3333333333333333, 1
68, 0.5, 0.29910173009086855, 0.2, 0
68, 0.0, 0.5217058846638025, 0.06666666666666667, 0
68, 0.0, 0.06711019791329015, 0.2, 1
68, 0.08333333333333333, 0.1987875097383238, 0.3333333333333333, 1
68, 0.0, 0.5903691527055593, 0.4666666666666667, 1
68, 0.0, 0.3867619997841264, 0.6, 0
68, 0.0, 0.5650275834487991, 0.7333333333333333, 0
68, 0.0, 0.5138841529980442, 0.8666666666666667, 0
68, 0.0, 0.33850627513777626, 1.0, 0
69, 0.17647058823529413, 0.114262344691199, 1.0, 1
69, 0.0, 0.14754031906117934, 0.8181818181818182, 1
69, 0.1, 0.18028310175395984, 0.6363636363636364, 1
69, 0.0, 0.1348528033506721, 0.45454545454545453, 0
69, 0.125, 0.1126256362255082, 0.2727272727272727, 0
69, 0.0, 0.15677903071740273, 0.09090909090909091, 1
69, 0.0, 0.18837462034980137, 0.2727272727272727, 0
69, 0.0, 0.2257434640639631, 0.45454545454545453, 0
69, 0.0, 0.36396418424382754, 0.6363636363636364, 0
69, 0.0, 0.5308105501578357, 0.8181818181818182, 0
69, 0.0, 0.25457485038266875, 1.0, 0
70, 0.2, 0.25437981676161925, 1.0, 1
70, 0.1, 0.2560788071295731, 0.8888888888888888, 0
70, 0.0, 0.16548530875652417, 0.7777777777777778, 1
70, 0.0625, 0.14340541654412028, 0.6666666666666666, 1
70, 0.0, 0.2641881092917365, 0.5555555555555556, 0
70, 0.09090909090909091, 0.24557560161304115, 0.4444444444444444, 0
70, 0.0, 0.2226616452308942, 0.3333333333333333, 1
70, 0.0, 0.4512116182974688, 0.2222222222222222, 1
70, 0.0, 0.25725663748613703, 0.1111111111111111, 0
70, 0.0, 0.2769114429951774, 0.1111111111111111, 0
70, 0.0, 0.36219787052010505, 0.2222222222222222, 0
70, 0.0, 0.6792712406890445, 0.3333333333333333, 0
70, 0.0, 0.47867808558771285, 0.4444444444444444, 0
70, 0.125, 0.28813816931320463, 0.5555555555555556, 0
70, 0.0, 0.5239645750772945, 0.6666666666666666, 0
70, 0.0, 0.1711268715756571, 0.7777777777777778, 1
70, 0.0, 0.19230926473625773, 0.8888888888888888, 0
70, 0.0, 0.635949541904048, 1.0, 0
71, 0.045454545454545456, 0.08262690794313475, 1.0, 1
71, 0.1, 0.1592035940922402, 0.8461538461538461, 0
71, 0.1, 0.19832382414652164, 0.6923076923076923, 0
71, 0.0, 0.17396265929033597, 0.5384615384615384, 0
71, 0.3333333333333333, 0.2659051384668338, 0.38461538461538464, 0
71, 0.08333333333333333, 0.14835426273715963, 0.23076923076923078, 1
71, 0.5, 0.3236674035134959, 0.07692307692307693, 1
71, 0.058823529411764705, 0.10599450712792127, 0.23076923076923078, 0
71, 0.09090909090909091, 0.16108439386156526, 0.38461538461538464, 0
71, 0.08333333333333333, 0.08147366316943834, 0.5384615384615384, 1
71, 0.0, 0.24075339850244099, 0.6923076923076923, 0
71, 0.0, 0.22363865330343, 0.8461538461538461, 0
71, 0.0, 0.26345688649072707, 1.0, 0
72, 0.17647058823529413, 0.11585116297841808, 1.0, 1
72, 0.0, 0.07860652499596067, 0.8, 0
72, 0.0, 0.37733935693161574, 0.6, 0
72, 0.06666666666666667, 0.1252563054853991, 0.4, 1
72, 0.0, 2.302585092994046, 0.2, 1
72, 0.0, 0.30064900591507, 0.2, 0
72, 0.0, 0.40506524415401357, 0.4, 0
72, 0.0, 0.1870685689956153, 0.6, 0
72, 0.0, 0.23017067031193303, 0.8, 1
72, 0.0, 0.46051701859880917, 1.0, 0
73, 0.0, 0.6061446484366203, 1.0, 0
73, 0.08333333333333333, 0.2039028188208807, 0.8947368421052632, 1
73, 0.125, 0.2988233599138783, 0.7894736842105263, 1
73, 0.0, 0.18217124825399403, 0.6842105263157895, 1
73, 0.4, 0.4466738733737115, 0.5789473684210527, 0
73, 0.3333333333333333, 0.8026532250072466, 0.47368421052631576, 0
73, 0.0, 0.8594116276479123, 0.3684210526315789, 0
73, 0.0, 0.5195012508666272, 0.2631578947368421, 0
73, 0.0, 0.9044633063265973, 0.15789473684210525, 0
73, 0.0, 0.7504305995354983, 0.05263157894736842, 1
73, 0.08333333333333333, 0.1933484733087667, 0.15789473684210525, 1
73, 0.125, 0.27792485683652735, 0.2631578947368421, 1
73, 0.1, 0.22423305827375267, 0.3684210526315789, 1
73, 0.0, 0.2270431279193196, 0.47368421052631576, 0
73, 0.0, 0.4174326818162051, 0.5789473684210527, 0
73, 0.14285714285714285, 0.36677582703162903, 0.6842105263157895, 0
73, 0.14285714285714285, 0.2704799316990761, 0.7894736842105263, 0
73, 0.2222222222222222, 0.23357100074411605, 0.8947368421052632, 0
73, 0.0, 0.32433824454836707, 1.0, 0
74, 0.6666666666666666, 0.8864408992365055, 1.0, 1
74, 0.0, 0.9634572526320548, 0.8888888888888888, 1
74, 0.0, 0.5341298600325085, 0.7777777777777778, 1
74, 0.0, 0.5503484643568352, 0.6666666666666666, 1
74, 0.0, 0.17548611270015366, 0.5555555555555556, 0
74, 0.0, 1.0986122886681096, 0.4444444444444444, 0
74, 0.0, 0.9634572526320548, 0.3333333333333333, 0
74, 0.0, 0.3821864335811355, 0.2222222222222222, 1
74, 0.0, 0.2940261881941883, 0.1111111111111111, 1
74, 0.0, 0.19024056520509364, 0.1111111111111111, 1
74, 0.0, 0.46247453796714005, 0.2222222222222222, 1
74, 0.0, 0.3480520096923511, 0.3333333333333333, 0
74, 0.0, 0.28364313693114557, 0.4444444444444444, 0
74, 0.0, 0.43195752994858144, 0.5555555555555556, 0
